generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
23,0.11925,0.04367774986573064,0.6018343090999976,0.11177862131610375,0.03587280486856607,0.010487352588704878,1.0,0.0,1.0,0.0,46658458.53026227,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,614900.1805647734,482274.2205477338
24,0.11925,0.04367774986573064,0.6018343090999976,0.11177862131610375,0.03587280486856607,0.010487352588704878,1.0,0.0,1.0,0.0,46380360.95882781,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,614139.6490266921,481823.0341180634
25,0.14911666666666662,0.04684845841172957,0.5322609682477911,0.09643296143534129,0.027503603501471078,0.00954973626834407,1.0,0.0,1.0,0.0,46380360.95882781,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,612795.5467589303,480967.30487979896
26,0.14911666666666662,0.04684845841172957,0.5322609682477911,0.09643296143534129,0.027503603501471078,0.00954973626834407,1.0,0.0,1.0,0.0,46380360.95882781,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,610707.6706962681,479326.95387554966
27,0.14911666666666662,0.04684845841172957,0.5322609682477911,0.09643296143534129,0.027503603501471078,0.00954973626834407,1.0,0.0,1.0,0.0,46259730.53343885,1211703593.575488,467.83142857142855,0,0.0,0.0,0.0,611083.4441768284,479470.8619531653
28,0.14911666666666662,0.04684845841172957,0.5322609682477911,0.09643296143534129,0.027503603501471078,0.00954973626834407,1.0,0.0,1.0,0.0,46013345.152285755,1208605515.8401902,467.83142857142855,0,0.0,0.0,0.0,610054.8409218874,478684.3571347331
29,0.14911666666666662,0.04684845841172957,0.5322609682477911,0.09643296143534129,0.027503603501471078,0.00954973626834407,1.0,0.0,1.0,0.0,44777309.44236138,1174846462.8422742,467.83142857142855,0,0.0,0.0,0.0,609899.425299477,478623.8045205769
30,0.17605,0.05320970306250544,0.48297089372822927,0.09707033893526686,0.02693449096006405,0.008486276205253614,1.0,0.0,1.0,0.0,44737951.485608675,1174846462.8422742,467.83142857142855,0,0.0,0.0,0.0,610229.5477634344,478866.88275088376
31,0.17605,0.05320970306250544,0.48297089372822927,0.09707033893526686,0.02693449096006405,0.008486276205253614,1.0,0.0,1.0,0.0,44653504.38928066,1174846462.8422742,467.83142857142855,0,0.0,0.0,0.0,609976.5237448537,478830.65574658825
32,0.17605,0.05320970306250544,0.48297089372822927,0.09707033893526686,0.02693449096006405,0.008486276205253614,1.0,0.0,1.0,0.0,44653504.38928066,1174846462.8422742,467.83142857142855,0,0.0,0.0,0.0,608076.1748843527,477511.4320325882
33,0.17605,0.05320970306250544,0.48297089372822927,0.09707033893526686,0.02693449096006405,0.008486276205253614,1.0,0.0,1.0,0.0,44653504.38928066,1174846462.8422742,467.83142857142855,0,0.0,0.0,0.0,608939.5036317625,477908.96229071834
34,0.17605,0.05320970306250544,0.48297089372822927,0.09707033893526686,0.02693449096006405,0.008486276205253614,1.0,0.0,1.0,0.0,44653504.38928066,1174846462.8422742,465.19714285714286,0,0.0,0.0,0.0,607089.0909988161,476653.94536641444
35,0.20218333333333335,0.05985781532561605,0.44619333385760646,0.09291009272237653,0.02686857635870416,0.012531104708582956,1.0,0.0,1.0,0.0,44653504.38928066,1148200047.2881258,465.19714285714286,0,0.0,0.0,0.0,608734.7581239227,477656.135179934
36,0.20218333333333335,0.05985781532561605,0.44619333385760646,0.09291009272237653,0.02686857635870416,0.012531104708582956,1.0,0.0,1.0,0.0,43891798.60531249,1148200047.2881258,465.19714285714286,0,0.0,0.0,0.0,606840.8153625106,476387.80917830893
37,0.20218333333333335,0.05985781532561605,0.44619333385760646,0.09291009272237653,0.02686857635870416,0.012531104708582956,1.0,0.0,1.0,0.0,43891798.60531249,1148200047.2881258,465.19714285714286,0,0.0,0.0,0.0,605245.4424848104,475285.7866794881
38,0.20218333333333335,0.05985781532561605,0.44619333385760646,0.09291009272237653,0.02686857635870416,0.012531104708582956,1.0,0.0,1.0,0.0,43723235.21075204,1148200047.2881258,465.19714285714286,0,0.0,0.0,0.0,604096.1680938469,474338.2842027878
39,0.20218333333333335,0.05985781532561605,0.44619333385760646,0.09291009272237653,0.02686857635870416,0.012531104708582956,1.0,0.0,1.0,0.0,43581188.053114474,1146208880.571221,465.19714285714286,0,0.0,0.0,0.0,603502.1637398495,473972.35892456054
40,0.22536666666666666,0.0689480400172639,0.4178084710351571,0.09746884481082235,0.027115409865054233,0.014186476809306969,1.0,0.0,1.0,0.0,43581188.053114474,1141324527.0294306,465.19714285714286,0,0.0,0.0,0.0,600501.9082801032,471796.1107644211
41,0.22536666666666666,0.0689480400172639,0.4178084710351571,0.09746884481082235,0.027115409865054233,0.014186476809306969,1.0,0.0,1.0,0.0,41647052.81625461,1141324527.0294306,465.19714285714286,0,0.0,0.0,0.0,599252.2699505918,471113.66299260885
