generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
234,0.10139615723067656,0.16802141543005186,1.2347942283511095,0.7002976378277298,0.17769540673695877,0.38165479308668776,1.0,0.0,1.0,0.0,5368582.547333332,407.8542857142857,0,0.0,0.0,0.0,676.4247663492063,153147.23544623653
235,0.10244436084712329,0.169427771629296,1.226263823810729,0.692581382823803,0.24978695705492843,0.42533294248330134,1.0,0.0,1.0,0.0,5368582.547333332,407.8542857142857,0,0.0,0.0,0.0,676.9033847619047,152910.34716770102
236,0.10244436084712329,0.169427771629296,1.226263823810729,0.692581382823803,0.24978695705492843,0.42533294248330134,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,678.7670847619047,152568.61056650415
237,0.10244436084712329,0.169427771629296,1.226263823810729,0.692581382823803,0.24978695705492843,0.42533294248330134,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,679.9261323809523,152224.74451941895
238,0.10244436084712329,0.169427771629296,1.226263823810729,0.692581382823803,0.24978695705492843,0.42533294248330134,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,676.5655577248676,151964.00143981123
239,0.10244436084712329,0.169427771629296,1.226263823810729,0.692581382823803,0.24978695705492843,0.42533294248330134,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,675.6942857142857,151781.03718060555
240,0.1040791870201321,0.1706022701862789,1.214999029610847,0.6842964228882182,0.3007602910979985,0.4779622730392051,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,675.6942857142857,151496.52945284225
241,0.1040791870201321,0.1706022701862789,1.214999029610847,0.6842964228882182,0.3007602910979985,0.4779622730392051,1.0,0.0,1.0,0.0,5368355.187333334,407.8542857142857,0,0.0,0.0,0.0,675.6942857142857,151575.7568233995
242,0.1040791870201321,0.1706022701862789,1.214999029610847,0.6842964228882182,0.3007602910979985,0.4779622730392051,1.0,0.0,1.0,0.0,5368165.720666666,407.8542857142857,0,0.0,0.0,0.0,676.9033847619047,151553.29640778017
243,0.1040791870201321,0.1706022701862789,1.214999029610847,0.6842964228882182,0.3007602910979985,0.4779622730392051,1.0,0.0,1.0,0.0,5368165.720666666,407.8542857142857,0,0.0,0.0,0.0,675.6942857142857,151455.20091342815
244,0.1040791870201321,0.1706022701862789,1.214999029610847,0.6842964228882182,0.3007602910979985,0.4779622730392051,1.0,0.0,1.0,0.0,5368165.720666666,407.8542857142857,0,0.0,0.0,0.0,675.6942857142857,151336.74055058302
245,0.10577210003700727,0.17243330510130628,1.2115390428931057,0.6824240472080977,0.2717112515558519,0.4531944981717895,1.0,0.0,1.0,0.0,5368165.720666666,407.8542857142857,0,0.0,0.0,0.0,675.6442342857142,151518.18436600015
246,0.10577210003700727,0.17243330510130628,1.2115390428931057,0.6824240472080977,0.2717112515558519,0.4531944981717895,1.0,0.0,1.0,0.0,5368165.720666666,407.8542857142857,0,0.0,0.0,0.0,675.6442342857142,151598.08569618114
247,0.10577210003700727,0.17243330510130628,1.2115390428931057,0.6824240472080977,0.2717112515558519,0.4531944981717895,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.9692092063491,151715.58711101624
248,0.10577210003700727,0.17243330510130628,1.2115390428931057,0.6824240472080977,0.2717112515558519,0.4531944981717895,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.6604171428571,151892.58872510595
249,0.10577210003700727,0.17243330510130628,1.2115390428931057,0.6824240472080977,0.2717112515558519,0.4531944981717895,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.5821419047619,152338.91095241747
250,0.10671172797205727,0.17247504568253197,1.197907745934966,0.6786256930948874,0.19653417462849715,0.3732414956583943,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.5218573015874,152538.92418796886
251,0.10671172797205727,0.17247504568253197,1.197907745934966,0.6786256930948874,0.19653417462849715,0.3732414956583943,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.5515258730159,152717.43656462673
252,0.10671172797205727,0.17247504568253197,1.197907745934966,0.6786256930948874,0.19653417462849715,0.3732414956583943,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,675.3014877248677,152664.28351987843
253,0.10671172797205727,0.17247504568253197,1.197907745934966,0.6786256930948874,0.19653417462849715,0.3732414956583943,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,674.6424904453263,152397.85200348354
254,0.10671172797205727,0.17247504568253197,1.197907745934966,0.6786256930948874,0.19653417462849715,0.3732414956583943,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,674.9095536640211,152053.00457292574
255,0.10875308796840807,0.17249252321684383,1.1869674666972923,0.678266390528638,0.2981857701549274,0.44756150399657085,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,678.7816784364647,151463.86377004714
256,0.10875308796840807,0.17249252321684383,1.1869674666972923,0.678266390528638,0.2981857701549274,0.44756150399657085,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,676.2522253439153,151041.21379090537
257,0.10875308796840807,0.17249252321684383,1.1869674666972923,0.678266390528638,0.2981857701549274,0.44756150399657085,1.0,0.0,1.0,0.0,5368007.8317777775,407.8542857142857,0,0.0,0.0,0.0,673.5089246825396,151058.4506585066
258,0.10875308796840807,0.17249252321684383,1.1869674666972923,0.678266390528638,0.2981857701549274,0.44756150399657085,1.0,0.0,1.0,0.0,5367876.257703703,407.8542857142857,0,0.0,0.0,0.0,674.5180497354497,150937.53303896417
259,0.10875308796840807,0.17249252321684383,1.1869674666972923,0.678266390528638,0.2981857701549274,0.44756150399657085,1.0,0.0,1.0,0.0,5367876.257703703,407.8542857142857,0,0.0,0.0,0.0,679.9959507578999,150796.71189348365
260,0.11113005059605927,0.17308649749319033,1.1621841105011073,0.6675487556103926,0.16762161963653294,0.2945412050995217,1.0,0.0,1.0,0.0,5367766.612641975,407.8542857142857,0,0.0,0.0,0.0,669.6314173235886,150623.47901133314
261,0.11113005059605927,0.17308649749319033,1.1621841105011073,0.6675487556103926,0.16762161963653294,0.2945412050995217,1.0,0.0,1.0,0.0,5367766.612641975,407.8542857142857,0,0.0,0.0,0.0,666.3709374647475,150857.73373826768
262,0.11113005059605927,0.17308649749319033,1.1621841105011073,0.6675487556103926,0.16762161963653294,0.2945412050995217,1.0,0.0,1.0,0.0,5367766.612641975,407.8542857142857,0,0.0,0.0,0.0,666.376484248992,150991.1439118543
263,0.11113005059605927,0.17308649749319033,1.1621841105011073,0.6675487556103926,0.16762161963653294,0.2945412050995217,1.0,0.0,1.0,0.0,5367766.612641975,407.8542857142857,0,0.0,0.0,0.0,664.6943849328825,151097.5088141179
264,0.11113005059605927,0.17308649749319033,1.1621841105011073,0.6675487556103926,0.16762161963653294,0.2945412050995217,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,655.6371409039809,151094.79281115683
265,0.11142985240957524,0.17321213257129878,1.1393883247309278,0.6543658507234222,0.19724600261260505,0.36573326201578676,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,657.2676101126001,150836.3973961937
266,0.11142985240957524,0.17321213257129878,1.1393883247309278,0.6543658507234222,0.19724600261260505,0.36573326201578676,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,656.2462263976423,150966.40687310466
267,0.11142985240957524,0.17321213257129878,1.1393883247309278,0.6543658507234222,0.19724600261260505,0.36573326201578676,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,650.3598695928574,150801.02842120468
268,0.11142985240957524,0.17321213257129878,1.1393883247309278,0.6543658507234222,0.19724600261260505,0.36573326201578676,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,643.4707144033786,150820.4984877342
269,0.11142985240957524,0.17321213257129878,1.1393883247309278,0.6543658507234222,0.19724600261260505,0.36573326201578676,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,640.1739390047253,150711.24272642584
270,0.11197808219672818,0.1739376149422575,1.135130772910604,0.6527794503811328,0.25594875151776325,0.41963749495911923,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,638.1557142857142,150749.7075952592
271,0.11197808219672818,0.1739376149422575,1.135130772910604,0.6527794503811328,0.25594875151776325,0.41963749495911923,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,638.1557142857142,150702.75722711947
272,0.11197808219672818,0.1739376149422575,1.135130772910604,0.6527794503811328,0.25594875151776325,0.41963749495911923,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,638.1557142857142,150699.64159834298
273,0.11197808219672818,0.1739376149422575,1.135130772910604,0.6527794503811328,0.25594875151776325,0.41963749495911923,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,638.1557142857142,150625.8436317294
274,0.11197808219672818,0.1739376149422575,1.135130772910604,0.6527794503811328,0.25594875151776325,0.41963749495911923,1.0,0.0,1.0,0.0,5367675.241757201,407.8542857142857,0,0.0,0.0,0.0,638.1557142857142,150582.09403124047
275,0.11384327599911719,0.17428432146720754,1.1230455157382144,0.652670974872185,0.2441991762971884,0.41655439225460417,1.0,0.0,1.0,0.0,5367599.099353224,407.8542857142857,0,0.0,0.0,0.0,639.3648133333332,150281.61752562298
276,0.11384327599911719,0.17428432146720754,1.1230455157382144,0.652670974872185,0.2441991762971884,0.41655439225460417,1.0,0.0,1.0,0.0,5367599.099353224,407.8542857142857,0,0.0,0.0,0.0,639.3648133333332,150211.3158839709
277,0.11384327599911719,0.17428432146720754,1.1230455157382144,0.652670974872185,0.2441991762971884,0.41655439225460417,1.0,0.0,1.0,0.0,5367599.099353224,407.8542857142857,0,0.0,0.0,0.0,640.8742209523809,150552.02569652445
278,0.11384327599911719,0.17428432146720754,1.1230455157382144,0.652670974872185,0.2441991762971884,0.41655439225460417,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,638.7563314285713,150502.33716022104
279,0.11384327599911719,0.17428432146720754,1.1230455157382144,0.652670974872185,0.2441991762971884,0.41655439225460417,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,638.4059714285714,150488.04191046974
280,0.11789072182499442,0.17330767480095222,1.1068237678531594,0.6405179997863089,0.21782682261291608,0.399197810989234,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,638.70628,150421.56089841263
281,0.11789072182499442,0.17330767480095222,1.1068237678531594,0.6405179997863089,0.21782682261291608,0.399197810989234,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,638.00556,150267.72717755425
282,0.11789072182499442,0.17330767480095222,1.1068237678531594,0.6405179997863089,0.21782682261291608,0.399197810989234,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,640.9326142857142,150007.84873534233
283,0.11789072182499442,0.17330767480095222,1.1068237678531594,0.6405179997863089,0.21782682261291608,0.399197810989234,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,638.6717206802721,149840.30681554507
284,0.11789072182499442,0.17330767480095222,1.1068237678531594,0.6405179997863089,0.21782682261291608,0.399197810989234,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,637.9102239455782,150233.79886567406
285,0.12595261320598514,0.17513614682440207,1.0837115305337959,0.6346583941001884,0.22135501372066563,0.3989812506705477,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,637.5477483219954,150475.34186982102
286,0.12595261320598514,0.17513614682440207,1.0837115305337959,0.6346583941001884,0.22135501372066563,0.3989812506705477,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,637.138994988662,150399.54064355374
287,0.12595261320598514,0.17513614682440207,1.0837115305337959,0.6346583941001884,0.22135501372066563,0.3989812506705477,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,637.8659324036281,150473.74626360732
288,0.12595261320598514,0.17513614682440207,1.0837115305337959,0.6346583941001884,0.22135501372066563,0.3989812506705477,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,639.507102857143,150434.4317093495
289,0.12595261320598514,0.17513614682440207,1.0837115305337959,0.6346583941001884,0.22135501372066563,0.3989812506705477,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,639.1219849206349,150596.7637033696
290,0.1275595670438375,0.17647223944167095,1.0522064455001254,0.5992724958918907,0.18139391626998155,0.35378963783929884,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,637.6510290476191,150785.6259836013
291,0.1275595670438375,0.17647223944167095,1.0522064455001254,0.5992724958918907,0.18139391626998155,0.35378963783929884,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,640.0230017255418,150607.28648354797
292,0.1275595670438375,0.17647223944167095,1.0522064455001254,0.5992724958918907,0.18139391626998155,0.35378963783929884,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,639.4796467255419,150566.18268602793
293,0.1275595670438375,0.17647223944167095,1.0522064455001254,0.5992724958918907,0.18139391626998155,0.35378963783929884,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,640.6443549228206,150497.66199828094
294,0.1275595670438375,0.17647223944167095,1.0522064455001254,0.5992724958918907,0.18139391626998155,0.35378963783929884,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,642.3733085071805,150633.69506375966
295,0.1325991999324616,0.1824261269694969,1.0313285071227543,0.5943829085064277,0.11981819195845765,0.23819381467696596,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,642.3957284629362,150612.07852081666
296,0.1325991999324616,0.1824261269694969,1.0313285071227543,0.5943829085064277,0.11981819195845765,0.23819381467696596,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,633.9042621158048,150810.26481425622
297,0.1325991999324616,0.1824261269694969,1.0313285071227543,0.5943829085064277,0.11981819195845765,0.23819381467696596,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,627.6991388806932,150736.2504273091
298,0.1325991999324616,0.1824261269694969,1.0313285071227543,0.5943829085064277,0.11981819195845765,0.23819381467696596,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,618.2386928078445,150572.14795497624
299,0.1325991999324616,0.1824261269694969,1.0313285071227543,0.5943829085064277,0.11981819195845765,0.23819381467696596,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,606.2817357974667,150523.84564603865
300,0.13657442506394707,0.1842250253376236,1.0195492282704863,0.590396441432826,0.11308784845416689,0.24266553868567273,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,595.6355217834939,150600.8719543085
301,0.13657442506394707,0.1842250253376236,1.0195492282704863,0.590396441432826,0.11308784845416689,0.24266553868567273,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,586.476249092673,150725.08567866049
302,0.13657442506394707,0.1842250253376236,1.0195492282704863,0.590396441432826,0.11308784845416689,0.24266553868567273,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,577.7913157059058,151095.0255765425
303,0.13657442506394707,0.1842250253376236,1.0195492282704863,0.590396441432826,0.11308784845416689,0.24266553868567273,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,579.2965499844607,150876.032444225
304,0.13657442506394707,0.1842250253376236,1.0195492282704863,0.590396441432826,0.11308784845416689,0.24266553868567273,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,572.9724408590567,150899.6347216241
305,0.13965655687914225,0.18377070577495716,0.9925270322693012,0.5596153195572583,0.12950746733381963,0.2500711511446247,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,568.4333731585785,150655.65911953192
306,0.13965655687914225,0.18377070577495716,0.9925270322693012,0.5596153195572583,0.12950746733381963,0.2500711511446247,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,567.7268243361075,150481.01796431403
307,0.13965655687914225,0.18377070577495716,0.9925270322693012,0.5596153195572583,0.12950746733381963,0.2500711511446247,1.0,0.0,1.0,0.0,5367218.3873333335,407.8542857142857,0,0.0,0.0,0.0,568.6494629688004,150280.56398530668
308,0.13965655687914225,0.18377070577495716,0.9925270322693012,0.5596153195572583,0.12950746733381963,0.2500711511446247,1.0,0.0,1.0,0.0,5367073.111539682,407.8542857142857,0,0.0,0.0,0.0,569.895326418078,150661.7445258736
309,0.13965655687914225,0.18377070577495716,0.9925270322693012,0.5596153195572583,0.12950746733381963,0.2500711511446247,1.0,0.0,1.0,0.0,5367073.111539682,407.8542857142857,0,0.0,0.0,0.0,572.7302835663122,150591.24038448298
310,0.14283673475941017,0.1838584255675141,0.9730214678322071,0.5627399934583012,0.19447317906379905,0.39514149451624764,1.0,0.0,1.0,0.0,5367073.111539682,407.8542857142857,0,0.0,0.0,0.0,578.9550694133885,150655.055080499
311,0.14283673475941017,0.1838584255675141,0.9730214678322071,0.5627399934583012,0.19447317906379905,0.39514149451624764,1.0,0.0,1.0,0.0,5366989.039899837,407.8542857142857,0,0.0,0.0,0.0,579.397509241243,150725.06443400597
312,0.14283673475941017,0.1838584255675141,0.9730214678322071,0.5627399934583012,0.19447317906379905,0.39514149451624764,1.0,0.0,1.0,0.0,5366952.048378307,407.8542857142857,0,0.0,0.0,0.0,581.69850499102,150493.71335078758
313,0.14283673475941017,0.1838584255675141,0.9730214678322071,0.5627399934583012,0.19447317906379905,0.39514149451624764,1.0,0.0,1.0,0.0,5366851.162410494,407.8542857142857,0,0.0,0.0,0.0,580.2069456600765,150359.04876531727
314,0.14283673475941017,0.1838584255675141,0.9730214678322071,0.5627399934583012,0.19447317906379905,0.39514149451624764,1.0,0.0,1.0,0.0,5366767.090770649,407.8542857142857,0,0.0,0.0,0.0,582.9795067256606,150412.2960738045
315,0.1431781783086222,0.1839988879450972,0.9710487508438264,0.5633258156798234,0.206512172082597,0.3157380951814644,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,567.2359126500621,150316.629557386
316,0.1431781783086222,0.1839988879450972,0.9710487508438264,0.5633258156798234,0.206512172082597,0.3157380951814644,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.104450037674,150171.97284676332
317,0.1431781783086222,0.1839988879450972,0.9710487508438264,0.5633258156798234,0.206512172082597,0.3157380951814644,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.025359296928,149985.1330374799
318,0.1431781783086222,0.1839988879450972,0.9710487508438264,0.5633258156798234,0.206512172082597,0.3157380951814644,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.8630357577462,150053.4382011993
319,0.1431781783086222,0.1839988879450972,0.9710487508438264,0.5633258156798234,0.206512172082597,0.3157380951814644,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.6485659214588,149885.0296318356
320,0.14539201158360257,0.18464316823716434,0.963152860459813,0.5656641894026586,0.22518427339326863,0.3296328533261432,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.3504492680131,149624.15929478794
321,0.14539201158360257,0.18464316823716434,0.963152860459813,0.5656641894026586,0.22518427339326863,0.3296328533261432,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.1428370781375,149718.52603839684
322,0.14539201158360257,0.18464316823716434,0.963152860459813,0.5656641894026586,0.22518427339326863,0.3296328533261432,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0938727737062,149720.293023879
323,0.14539201158360257,0.18464316823716434,0.963152860459813,0.5656641894026586,0.22518427339326863,0.3296328533261432,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149434.75942450375
324,0.14539201158360257,0.18464316823716434,0.963152860459813,0.5656641894026586,0.22518427339326863,0.3296328533261432,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.2876704761903,149181.08834718648
325,0.14558083500301466,0.18471786050367528,0.962616068192279,0.5654960974924803,0.23899370575668213,0.33024236091936715,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.5879790476189,149113.75149166863
326,0.14558083500301466,0.18471786050367528,0.962616068192279,0.5654960974924803,0.23899370575668213,0.33024236091936715,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149131.34550521526
327,0.14558083500301466,0.18471786050367528,0.962616068192279,0.5654960974924803,0.23899370575668213,0.33024236091936715,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149192.0173035775
328,0.14558083500301466,0.18471786050367528,0.962616068192279,0.5654960974924803,0.23899370575668213,0.33024236091936715,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149413.65638454675
329,0.14558083500301466,0.18471786050367528,0.962616068192279,0.5654960974924803,0.23899370575668213,0.33024236091936715,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149950.06635403566
330,0.1516937251136746,0.18959703588415083,0.9590025486256466,0.5675424777132082,0.2070422940478962,0.32673978629036365,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,150129.19158171542
331,0.1516937251136746,0.18959703588415083,0.9590025486256466,0.5675424777132082,0.2070422940478962,0.32673978629036365,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,150054.2110789777
332,0.1516937251136746,0.18959703588415083,0.9590025486256466,0.5675424777132082,0.2070422940478962,0.32673978629036365,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.2876704761903,149908.0564640405
333,0.1516937251136746,0.18959703588415083,0.9590025486256466,0.5675424777132082,0.2070422940478962,0.32673978629036365,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,565.4967695238095,149810.4623050687
334,0.1516937251136746,0.18959703588415083,0.9590025486256466,0.5675424777132082,0.2070422940478962,0.32673978629036365,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,568.519517142857,149598.30654204084
335,0.15523104266564697,0.1899228572248322,0.9525120578680639,0.5697410282401515,0.23669124708410355,0.34898363110292224,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0785714285713,149455.61242198764
336,0.15523104266564697,0.1899228572248322,0.9525120578680639,0.5697410282401515,0.23669124708410355,0.34898363110292224,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.2876704761904,149318.65311711028
337,0.15523104266564697,0.1899228572248322,0.9525120578680639,0.5697410282401515,0.23669124708410355,0.34898363110292224,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,565.3966666666664,149242.11836240656
338,0.15523104266564697,0.1899228572248322,0.9525120578680639,0.5697410282401515,0.23669124708410355,0.34898363110292224,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,562.9784685714284,149260.5472910851
339,0.15523104266564697,0.1899228572248322,0.9525120578680639,0.5697410282401515,0.23669124708410355,0.34898363110292224,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,562.928417142857,149094.7784317095
340,0.15957811824750104,0.19218333863022952,0.9342982676718983,0.5407925956273998,0.23816080182007032,0.3483999060530745,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,562.8783657142856,149019.82197765383
341,0.15957811824750104,0.19218333863022952,0.9342982676718983,0.5407925956273998,0.23816080182007032,0.3483999060530745,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,562.8783657142856,148921.35627550044
342,0.15957811824750104,0.19218333863022952,0.9342982676718983,0.5407925956273998,0.23816080182007032,0.3483999060530745,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.1286228571428,148837.70094310708
343,0.15957811824750104,0.19218333863022952,0.9342982676718983,0.5407925956273998,0.23816080182007032,0.3483999060530745,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,566.5557142857142,148574.52781432495
344,0.15957811824750104,0.19218333863022952,0.9342982676718983,0.5407925956273998,0.23816080182007032,0.3483999060530745,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0285199999998,148276.09090394774
345,0.16857016038237552,0.19285908668444235,0.8906269852397306,0.4978614120994809,0.2814593205551379,0.3768392439884802,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.0285199999998,147996.77204932008
346,0.16857016038237552,0.19285908668444235,0.8906269852397306,0.4978614120994809,0.2814593205551379,0.3768392439884802,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.5379276190474,147814.81262864292
347,0.16857016038237552,0.19285908668444235,0.8906269852397306,0.4978614120994809,0.2814593205551379,0.3768392439884802,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.9294457142856,147664.2190018142
348,0.16857016038237552,0.19285908668444235,0.8906269852397306,0.4978614120994809,0.2814593205551379,0.3768392439884802,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,564.8303714285713,147374.93906477548
349,0.16857016038237552,0.19285908668444235,0.8906269852397306,0.4978614120994809,0.2814593205551379,0.3768392439884802,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,563.9044199999997,147396.14852141967
350,0.173658964160972,0.19952175634217387,0.877235045740884,0.49703275330086977,0.29920652677843196,0.3783519137398818,1.0,0.0,1.0,0.0,5366346.732571429,407.8542857142857,0,0.0,0.0,0.0,559.8252285714284,147630.5149427507
