generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinEmission_gCO2_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
80,0.036199999999999996,0.08958930367702012,1.8926446573684927,1.1144503521176892,0.010050785828363553,0.01228158589891367,1.0,0.0,1.0,0.0,12258615.744199198,1073171109.1628169,420.882619047619,0,0.0,0.0,0.0,0.0,587234.3913521601
81,0.036199999999999996,0.08958930367702012,1.8926446573684927,1.1144503521176892,0.010050785828363553,0.01228158589891367,1.0,0.0,1.0,0.0,12257439.681733873,1073171109.1628169,420.882619047619,0,0.0,0.0,0.0,0.0,587272.0702641868
82,0.036199999999999996,0.08958930367702012,1.8926446573684927,1.1144503521176892,0.010050785828363553,0.01228158589891367,1.0,0.0,1.0,0.0,12257439.681733873,1073171109.1628169,420.882619047619,0,0.0,0.0,0.0,0.0,587563.7029124906
83,0.036199999999999996,0.08958930367702012,1.8926446573684927,1.1144503521176892,0.010050785828363553,0.01228158589891367,1.0,0.0,1.0,0.0,12257439.681733873,1073171109.1628169,420.882619047619,0,0.0,0.0,0.0,0.0,587577.6046349149
84,0.036199999999999996,0.08958930367702012,1.8926446573684927,1.1144503521176892,0.010050785828363553,0.01228158589891367,1.0,0.0,1.0,0.0,12257439.681733873,1072656787.2131368,420.882619047619,0,0.0,0.0,0.0,0.0,587959.2050784559
85,0.03841666666666666,0.09627002677653908,1.8765998214280581,1.1198650995755033,0.00946422887545023,0.015222859811007619,1.0,0.0,1.0,0.0,12257439.681733873,1072656787.2131368,420.882619047619,0,0.0,0.0,0.0,0.0,588064.2647377577
86,0.03841666666666666,0.09627002677653908,1.8765998214280581,1.1198650995755033,0.00946422887545023,0.015222859811007619,1.0,0.0,1.0,0.0,12257264.448099053,1072656787.2131368,420.882619047619,0,0.0,0.0,0.0,0.0,588083.5467558854
87,0.03841666666666666,0.09627002677653908,1.8765998214280581,1.1198650995755033,0.00946422887545023,0.015222859811007619,1.0,0.0,1.0,0.0,12243961.547689648,1070666195.36347,420.882619047619,0,0.0,0.0,0.0,0.0,588207.9704815613
88,0.03841666666666666,0.09627002677653908,1.8765998214280581,1.1198650995755033,0.00946422887545023,0.015222859811007619,1.0,0.0,1.0,0.0,12243961.547689648,1070666195.36347,420.882619047619,0,0.0,0.0,0.0,0.0,588296.1588500229
89,0.03841666666666666,0.09627002677653908,1.8765998214280581,1.1198650995755033,0.00946422887545023,0.015222859811007619,1.0,0.0,1.0,0.0,12243961.547689648,1070666195.36347,420.882619047619,0,0.0,0.0,0.0,0.0,588313.7760345769
90,0.040216666666666664,0.10105771315881282,1.8623746253216191,1.1165425171783117,0.012636001417994295,0.019644573919396245,1.0,0.0,1.0,0.0,12243961.547689648,1070666195.36347,420.882619047619,0,0.0,0.0,0.0,0.0,588536.2295497614
91,0.040216666666666664,0.10105771315881282,1.8623746253216191,1.1165425171783117,0.012636001417994295,0.019644573919396245,1.0,0.0,1.0,0.0,12243961.547689648,1070311257.1656265,420.882619047619,0,0.0,0.0,0.0,0.0,588704.2086764417
92,0.040216666666666664,0.10105771315881282,1.8623746253216191,1.1165425171783117,0.012636001417994295,0.019644573919396245,1.0,0.0,1.0,0.0,12243961.547689648,1070311257.1656265,420.882619047619,0,0.0,0.0,0.0,0.0,589040.3897150651
