generation,HV_norm_mean,HV_norm_std,IGD_plus_mean,IGD_plus_std,Spacing_mean,Spacing_std,FeasRatio_soft_mean,FeasRatio_soft_std,FeasRatio_strict_mean,FeasRatio_strict_std,MinCost_bestrun,MinTime_h_bestrun,boost_triggered_bestrun,vio_miss_alloc_mean,vio_miss_tt_mean,vio_cap_excess_mean,vio_late_teu_h_mean,vio_wait_teu_h_mean
112,0.07174033759379353,0.13873896213945483,1.1732921092202073,0.4742497347790741,0.0026898064526509557,0.005963061277254605,1.0,0.0,1.0,0.0,5365223.846891882,407.8542857142857,0,0.0,0.0,0.0,1161.6817251373798,148286.73306728856
113,0.07174033759379353,0.13873896213945483,1.1732921092202073,0.4742497347790741,0.0026898064526509557,0.005963061277254605,1.0,0.0,1.0,0.0,5364493.778470901,407.8542857142857,0,0.0,0.0,0.0,1161.5184908019194,148320.92800076085
114,0.07174033759379353,0.13873896213945483,1.1732921092202073,0.4742497347790741,0.0026898064526509557,0.005963061277254605,1.0,0.0,1.0,0.0,5364493.778470901,407.8542857142857,0,0.0,0.0,0.0,1161.4241132269485,148514.8150548878
115,0.0749615095604838,0.1416645308968227,1.146995001544556,0.47551046322723095,0.004441233925862384,0.01012857122051909,1.0,0.0,1.0,0.0,5364493.778470901,407.8542857142857,0,0.0,0.0,0.0,1161.3946373672384,148425.79427082036
116,0.0749615095604838,0.1416645308968227,1.146995001544556,0.47551046322723095,0.004441233925862384,0.01012857122051909,1.0,0.0,1.0,0.0,5364493.778470901,407.8542857142857,0,0.0,0.0,0.0,1163.051129454644,148378.50273166082
117,0.0749615095604838,0.1416645308968227,1.146995001544556,0.47551046322723095,0.004441233925862384,0.01012857122051909,1.0,0.0,1.0,0.0,5364493.778470901,407.8542857142857,0,0.0,0.0,0.0,1161.3516571174794,148476.11181938002
118,0.0749615095604838,0.1416645308968227,1.146995001544556,0.47551046322723095,0.004441233925862384,0.01012857122051909,1.0,0.0,1.0,0.0,5364035.063330849,407.8542857142857,0,0.0,0.0,0.0,1161.4336785389612,148381.16659910817
119,0.0749615095604838,0.1416645308968227,1.146995001544556,0.47551046322723095,0.004441233925862384,0.01012857122051909,1.0,0.0,1.0,0.0,5364035.063330849,407.8542857142857,0,0.0,0.0,0.0,1161.4161146391307,148396.2071761642
120,0.07836397696234967,0.1433417893521316,1.1339635194264035,0.4764357890840622,0.001565130696084758,0.0017819192332976972,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.570774270798,148389.7589982125
121,0.07836397696234967,0.1433417893521316,1.1339635194264035,0.4764357890840622,0.001565130696084758,0.0017819192332976972,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.4354477167485,148308.51911194102
122,0.07836397696234967,0.1433417893521316,1.1339635194264035,0.4764357890840622,0.001565130696084758,0.0017819192332976972,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.4686670789292,148337.48824903357
123,0.07836397696234967,0.1433417893521316,1.1339635194264035,0.4764357890840622,0.001565130696084758,0.0017819192332976972,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.3956025739417,148330.57131656335
124,0.07836397696234967,0.1433417893521316,1.1339635194264035,0.4764357890840622,0.001565130696084758,0.0017819192332976972,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.4676584017654,148379.9542466064
125,0.08255043962031289,0.14543118819550624,1.1140159114457522,0.4672772562245757,0.0029422437010748113,0.00735718799713156,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.5154314728954,148294.70047973507
126,0.08255043962031289,0.14543118819550624,1.1140159114457522,0.4672772562245757,0.0029422437010748113,0.00735718799713156,1.0,0.0,1.0,0.0,5364019.303712214,407.8542857142857,0,0.0,0.0,0.0,1161.5143264604656,148452.106548884
127,0.08255043962031289,0.14543118819550624,1.1140159114457522,0.4672772562245757,0.0029422437010748113,0.00735718799713156,1.0,0.0,1.0,0.0,5364006.170696687,407.8542857142857,0,0.0,0.0,0.0,1161.501490237099,148396.9873088105
128,0.08255043962031289,0.14543118819550624,1.1140159114457522,0.4672772562245757,0.0029422437010748113,0.00735718799713156,1.0,0.0,1.0,0.0,5363995.22651708,407.8542857142857,0,0.0,0.0,0.0,1161.5882773493497,148439.71328378023
129,0.08255043962031289,0.14543118819550624,1.1140159114457522,0.4672772562245757,0.0029422437010748113,0.00735718799713156,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.571741685413,148347.86253050787
130,0.08486370464495048,0.1468775214371858,1.107876221335874,0.4666245549145397,0.037742611866954344,0.17073721134471148,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.887407772519,148453.9420607127
131,0.08486370464495048,0.1468775214371858,1.107876221335874,0.4666245549145397,0.037742611866954344,0.17073721134471148,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.7582855743922,148389.10132042653
132,0.08486370464495048,0.1468775214371858,1.107876221335874,0.4666245549145397,0.037742611866954344,0.17073721134471148,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.4108753668847,148524.59642675507
133,0.08486370464495048,0.1468775214371858,1.107876221335874,0.4666245549145397,0.037742611866954344,0.17073721134471148,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.8332878268268,148659.2296051165
134,0.08486370464495048,0.1468775214371858,1.107876221335874,0.4666245549145397,0.037742611866954344,0.17073721134471148,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1163.5491141307712,148770.84502489647
135,0.08573761089195635,0.14760510466912535,1.102631009619247,0.4661665460308918,0.06915501202097118,0.24756843033566173,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1167.7533143380826,148834.80897565428
136,0.08573761089195635,0.14760510466912535,1.102631009619247,0.4661665460308918,0.06915501202097118,0.24756843033566173,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1183.2626054896682,149111.97235605624
137,0.08573761089195635,0.14760510466912535,1.102631009619247,0.4661665460308918,0.06915501202097118,0.24756843033566173,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1178.0975839663054,149202.93090231018
138,0.08573761089195635,0.14760510466912535,1.102631009619247,0.4661665460308918,0.06915501202097118,0.24756843033566173,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.3102507367917,149145.89432923603
139,0.08573761089195635,0.14760510466912535,1.102631009619247,0.4661665460308918,0.06915501202097118,0.24756843033566173,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.3461193875307,149133.3482951389
140,0.08613099134848749,0.1478122819916897,1.096116730184336,0.464495688551227,0.03991356418940068,0.17106097200498843,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.351939127516,149099.72359541003
141,0.08613099134848749,0.1478122819916897,1.096116730184336,0.464495688551227,0.03991356418940068,0.17106097200498843,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1163.2608182912647,149041.8770015604
142,0.08613099134848749,0.1478122819916897,1.096116730184336,0.464495688551227,0.03991356418940068,0.17106097200498843,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1164.8097691925773,148852.10542978533
143,0.08613099134848749,0.1478122819916897,1.096116730184336,0.464495688551227,0.03991356418940068,0.17106097200498843,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1169.1418589127288,148755.02450174527
144,0.08613099134848749,0.1478122819916897,1.096116730184336,0.464495688551227,0.03991356418940068,0.17106097200498843,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.1490126020035,148662.14487877183
145,0.08780688785954135,0.14787946327258414,1.0682927299343192,0.45528682543341226,0.07595109805680643,0.2070003690505375,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.0568788318176,148622.91399538665
146,0.08780688785954135,0.14787946327258414,1.0682927299343192,0.45528682543341226,0.07595109805680643,0.2070003690505375,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.0276833613052,148581.27226368219
147,0.08780688785954135,0.14787946327258414,1.0682927299343192,0.45528682543341226,0.07595109805680643,0.2070003690505375,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.5651513163991,148586.68124186996
148,0.08780688785954135,0.14787946327258414,1.0682927299343192,0.45528682543341226,0.07595109805680643,0.2070003690505375,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.0573150004573,148838.9469642977
149,0.08780688785954135,0.14787946327258414,1.0682927299343192,0.45528682543341226,0.07595109805680643,0.2070003690505375,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.4136973434674,148943.96552668195
150,0.0893034891730974,0.14772824245977428,1.0599401081216255,0.45086868236945143,0.0693651577220446,0.20791646851156415,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.0670707318948,149008.65139548236
151,0.0893034891730974,0.14772824245977428,1.0599401081216255,0.45086868236945143,0.0693651577220446,0.20791646851156415,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.3570543704518,149121.00186406772
152,0.0893034891730974,0.14772824245977428,1.0599401081216255,0.45086868236945143,0.0693651577220446,0.20791646851156415,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.2412181075758,149444.26082056997
153,0.0893034891730974,0.14772824245977428,1.0599401081216255,0.45086868236945143,0.0693651577220446,0.20791646851156415,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1160.8514790339138,149577.92199095
154,0.0893034891730974,0.14772824245977428,1.0599401081216255,0.45086868236945143,0.0693651577220446,0.20791646851156415,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.237187731053,149589.3058851733
155,0.08982790717451111,0.14771706595258677,1.0515103593991888,0.4480321414811639,0.09205748596307929,0.2260306190238232,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1160.7036822710595,149393.4242341365
156,0.08982790717451111,0.14771706595258677,1.0515103593991888,0.4480321414811639,0.09205748596307929,0.2260306190238232,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1160.6673309433963,149277.15152853067
157,0.08982790717451111,0.14771706595258677,1.0515103593991888,0.4480321414811639,0.09205748596307929,0.2260306190238232,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.377420952165,149158.5952077057
158,0.08982790717451111,0.14771706595258677,1.0515103593991888,0.4480321414811639,0.09205748596307929,0.2260306190238232,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1160.7570842045254,149107.5677152883
159,0.08982790717451111,0.14771706595258677,1.0515103593991888,0.4480321414811639,0.09205748596307929,0.2260306190238232,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.7324738607438,148840.90074546522
160,0.09266303013755967,0.1479387935072856,1.0337849954833538,0.44494350711726394,0.12699766679271682,0.28659100785947356,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.304907633459,148804.95555688615
161,0.09266303013755967,0.1479387935072856,1.0337849954833538,0.44494350711726394,0.12699766679271682,0.28659100785947356,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.1602313344454,148620.0241233144
162,0.09266303013755967,0.1479387935072856,1.0337849954833538,0.44494350711726394,0.12699766679271682,0.28659100785947356,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.5816189042246,148765.22452770034
163,0.09266303013755967,0.1479387935072856,1.0337849954833538,0.44494350711726394,0.12699766679271682,0.28659100785947356,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1167.5612317725002,148961.24132136075
164,0.09266303013755967,0.1479387935072856,1.0337849954833538,0.44494350711726394,0.12699766679271682,0.28659100785947356,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1180.3524818687986,149045.48864910056
165,0.09282387631676549,0.14809778425161935,1.0299480079324281,0.4410858453320306,0.1323682393994645,0.26880257489163595,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1188.737407669942,149212.21845872002
166,0.09282387631676549,0.14809778425161935,1.0299480079324281,0.4410858453320306,0.1323682393994645,0.26880257489163595,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1173.9222546791368,149103.7602166937
167,0.09282387631676549,0.14809778425161935,1.0299480079324281,0.4410858453320306,0.1323682393994645,0.26880257489163595,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1161.1650722666031,149123.8502505523
168,0.09282387631676549,0.14809778425161935,1.0299480079324281,0.4410858453320306,0.1323682393994645,0.26880257489163595,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.0565733193766,149302.24722554514
169,0.09282387631676549,0.14809778425161935,1.0299480079324281,0.4410858453320306,0.1323682393994645,0.26880257489163595,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1162.9438499964772,149564.2172751729
170,0.09328566999366669,0.14812476751358877,1.0252148848969942,0.4344943356949971,0.13121064934678087,0.2736326368851106,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1159.4629561584563,149613.48205547346
171,0.09328566999366669,0.14812476751358877,1.0252148848969942,0.4344943356949971,0.13121064934678087,0.2736326368851106,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1158.150590576963,149613.5744780271
172,0.09328566999366669,0.14812476751358877,1.0252148848969942,0.4344943356949971,0.13121064934678087,0.2736326368851106,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1156.9718472952031,149606.639321337
173,0.09328566999366669,0.14812476751358877,1.0252148848969942,0.4344943356949971,0.13121064934678087,0.2736326368851106,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1156.0521324775223,149527.42646501458
174,0.09328566999366669,0.14812476751358877,1.0252148848969942,0.4344943356949971,0.13121064934678087,0.2736326368851106,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1155.9546963114383,149675.8095832775
175,0.09424954177584154,0.14775838944921804,1.0147273770279843,0.43121430675875666,0.1668326191962479,0.3049490804757394,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1153.3919960698101,149668.91855151937
176,0.09424954177584154,0.14775838944921804,1.0147273770279843,0.43121430675875666,0.1668326191962479,0.3049490804757394,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1154.001070057486,149715.97760522173
177,0.09424954177584154,0.14775838944921804,1.0147273770279843,0.43121430675875666,0.1668326191962479,0.3049490804757394,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1152.2745105854078,149883.33598389456
178,0.09424954177584154,0.14775838944921804,1.0147273770279843,0.43121430675875666,0.1668326191962479,0.3049490804757394,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1152.7322642929628,150238.94705032828
179,0.09424954177584154,0.14775838944921804,1.0147273770279843,0.43121430675875666,0.1668326191962479,0.3049490804757394,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1153.3451454731478,150246.14462868328
180,0.09555278374650535,0.14739352372025355,1.002746314226068,0.42395263078036305,0.19711754132649642,0.2981751169404444,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1156.7963433517864,150486.8936073141
181,0.09555278374650535,0.14739352372025355,1.002746314226068,0.42395263078036305,0.19711754132649642,0.2981751169404444,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1155.951499556868,150771.65901086034
182,0.09555278374650535,0.14739352372025355,1.002746314226068,0.42395263078036305,0.19711754132649642,0.2981751169404444,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1157.2474621534247,150939.10310852464
183,0.09555278374650535,0.14739352372025355,1.002746314226068,0.42395263078036305,0.19711754132649642,0.2981751169404444,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1166.9760135716688,150835.48273913548
184,0.09555278374650535,0.14739352372025355,1.002746314226068,0.42395263078036305,0.19711754132649642,0.2981751169404444,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1150.9447628304051,150887.2826558045
185,0.09764487048282247,0.1490023434154455,0.9835959930845041,0.4071376407253781,0.18996092066387052,0.30228458409018005,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1150.8132432021878,150999.03796610722
186,0.09764487048282247,0.1490023434154455,0.9835959930845041,0.4071376407253781,0.18996092066387052,0.30228458409018005,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1150.805715261937,151071.54267724452
187,0.09764487048282247,0.1490023434154455,0.9835959930845041,0.4071376407253781,0.18996092066387052,0.30228458409018005,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1150.3181500781773,151046.56485153746
188,0.09764487048282247,0.1490023434154455,0.9835959930845041,0.4071376407253781,0.18996092066387052,0.30228458409018005,1.0,0.0,1.0,0.0,5363940.505619047,407.8542857142857,0,0.0,0.0,0.0,1150.3632498478312,151097.2621576927
189,0.09764487048282247,0.1490023434154455,0.9835959930845041,0.4071376407253781,0.18996092066387052,0.30228458409018005,1.0,0.0,1.0,0.0,5363486.591396824,407.8542857142857,0,0.0,0.0,0.0,1150.2231807722599,151068.92381956082
190,0.10002347928589878,0.14969175851345265,0.9756259716254037,0.4057696989247388,0.16969841244277659,0.3047204966106492,1.0,0.0,1.0,0.0,5363486.591396824,407.8542857142857,0,0.0,0.0,0.0,1148.7828129091135,150940.81870384858
191,0.10002347928589878,0.14969175851345265,0.9756259716254037,0.4057696989247388,0.16969841244277659,0.3047204966106492,1.0,0.0,1.0,0.0,5363171.373186948,407.8542857142857,0,0.0,0.0,0.0,1150.872548473599,150939.44342584902
192,0.10002347928589878,0.14969175851345265,0.9756259716254037,0.4057696989247388,0.16969841244277659,0.3047204966106492,1.0,0.0,1.0,0.0,5363171.373186948,407.8542857142857,0,0.0,0.0,0.0,1153.5210689398666,150921.38408040843
193,0.10002347928589878,0.14969175851345265,0.9756259716254037,0.4057696989247388,0.16969841244277659,0.3047204966106492,1.0,0.0,1.0,0.0,5363171.373186948,407.8542857142857,0,0.0,0.0,0.0,1155.0687962809195,150985.36550047796
194,0.10002347928589878,0.14969175851345265,0.9756259716254037,0.4057696989247388,0.16969841244277659,0.3047204966106492,1.0,0.0,1.0,0.0,5361217.020285714,407.8542857142857,0,0.0,0.0,0.0,1158.5202885148437,150962.31769405425
195,0.1091586632111108,0.15592488382189462,0.9506951579274567,0.41282790323044205,0.15881227729741068,0.293043409714114,1.0,0.0,1.0,0.0,5361217.020285714,407.8542857142857,0,0.0,0.0,0.0,1142.7868035385115,150988.49529356908
196,0.1091586632111108,0.15592488382189462,0.9506951579274567,0.41282790323044205,0.15881227729741068,0.293043409714114,1.0,0.0,1.0,0.0,5361217.020285714,407.8542857142857,0,0.0,0.0,0.0,1140.849241505221,150792.70171296634
197,0.1091586632111108,0.15592488382189462,0.9506951579274567,0.41282790323044205,0.15881227729741068,0.293043409714114,1.0,0.0,1.0,0.0,5361217.020285714,407.8542857142857,0,0.0,0.0,0.0,1141.2287019068394,151017.09544128494
198,0.1091586632111108,0.15592488382189462,0.9506951579274567,0.41282790323044205,0.15881227729741068,0.293043409714114,1.0,0.0,1.0,0.0,5361217.020285714,407.8542857142857,0,0.0,0.0,0.0,1138.2883019645085,151136.34154985572
199,0.1091586632111108,0.15592488382189462,0.9506951579274567,0.41282790323044205,0.15881227729741068,0.293043409714114,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1137.2637660151306,151469.51666388198
200,0.12034955537264244,0.16173023159130623,0.9252376933204738,0.4168285733732592,0.15439327748102102,0.31030620515629376,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1135.084362222803,151584.48634591437
201,0.12034955537264244,0.16173023159130623,0.9252376933204738,0.4168285733732592,0.15439327748102102,0.31030620515629376,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1132.2848680463906,151688.31355785372
202,0.12034955537264244,0.16173023159130623,0.9252376933204738,0.4168285733732592,0.15439327748102102,0.31030620515629376,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1135.1184611409833,151780.47278690388
203,0.12034955537264244,0.16173023159130623,0.9252376933204738,0.4168285733732592,0.15439327748102102,0.31030620515629376,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1130.9834437046943,151686.16630725653
204,0.12034955537264244,0.16173023159130623,0.9252376933204738,0.4168285733732592,0.15439327748102102,0.31030620515629376,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1131.6486062972224,151810.85590901846
205,0.12320114635066505,0.16279836791634197,0.9206516414246854,0.41834490655747913,0.19138558410930248,0.3198501342572407,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1130.3934952847117,151580.16040743346
206,0.12320114635066505,0.16279836791634197,0.9206516414246854,0.41834490655747913,0.19138558410930248,0.3198501342572407,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.6493575560082,151471.02172727315
207,0.12320114635066505,0.16279836791634197,0.9206516414246854,0.41834490655747913,0.19138558410930248,0.3198501342572407,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.156060475663,151650.13126231785
208,0.12320114635066505,0.16279836791634197,0.9206516414246854,0.41834490655747913,0.19138558410930248,0.3198501342572407,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.4243425327734,151618.619988227
209,0.12320114635066505,0.16279836791634197,0.9206516414246854,0.41834490655747913,0.19138558410930248,0.3198501342572407,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.5434773688728,151501.94289978413
210,0.12807819958686842,0.16825244566443384,0.9179729601107035,0.4164759701633107,0.1162134483294762,0.24429494543479138,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.8698870255182,151675.25765122476
211,0.12807819958686842,0.16825244566443384,0.9179729601107035,0.4164759701633107,0.1162134483294762,0.24429494543479138,1.0,0.0,1.0,0.0,5358428.5156395035,407.8542857142857,0,0.0,0.0,0.0,1129.2346521047361,151979.43920466548
212,0.12807819958686842,0.16825244566443384,0.9179729601107035,0.4164759701633107,0.1162134483294762,0.24429494543479138,1.0,0.0,1.0,0.0,5358152.000842443,407.8542857142857,0,0.0,0.0,0.0,1130.796101474877,152164.25964224915
213,0.12807819958686842,0.16825244566443384,0.9179729601107035,0.4164759701633107,0.1162134483294762,0.24429494543479138,1.0,0.0,1.0,0.0,5358152.000842443,407.8542857142857,0,0.0,0.0,0.0,1133.8247881749605,152291.18047700665
214,0.12807819958686842,0.16825244566443384,0.9179729601107035,0.4164759701633107,0.1162134483294762,0.24429494543479138,1.0,0.0,1.0,0.0,5358152.000842443,407.8542857142857,0,0.0,0.0,0.0,1139.0492498710885,152270.08781900897
215,0.13281712504694548,0.17646051071458468,0.9136451606550992,0.4194577504681968,0.19170178967182946,0.3131385405006945,1.0,0.0,1.0,0.0,5357998.500674695,407.8542857142857,0,0.0,0.0,0.0,1156.4536397969543,152248.19326487873
216,0.13281712504694548,0.17646051071458468,0.9136451606550992,0.4194577504681968,0.19170178967182946,0.3131385405006945,1.0,0.0,1.0,0.0,5357460.713849793,407.8542857142857,0,0.0,0.0,0.0,1175.4558873752646,152312.64781765407
217,0.13281712504694548,0.17646051071458468,0.9136451606550992,0.4194577504681968,0.19170178967182946,0.3131385405006945,1.0,0.0,1.0,0.0,5357460.713849793,407.8542857142857,0,0.0,0.0,0.0,1194.575064595818,152362.7547934419
218,0.13281712504694548,0.17646051071458468,0.9136451606550992,0.4194577504681968,0.19170178967182946,0.3131385405006945,1.0,0.0,1.0,0.0,5357460.713849793,407.8542857142857,0,0.0,0.0,0.0,1168.572303563747,152174.33895930776
219,0.13281712504694548,0.17646051071458468,0.9136451606550992,0.4194577504681968,0.19170178967182946,0.3131385405006945,1.0,0.0,1.0,0.0,5357345.499351018,407.8542857142857,0,0.0,0.0,0.0,1150.4213662329655,151941.74118135244
220,0.1357683021611084,0.17890236585714547,0.9072755265537662,0.415456012874159,0.24012589286143862,0.3450099139268247,1.0,0.0,1.0,0.0,5357345.499351018,407.8542857142857,0,0.0,0.0,0.0,1126.6825527698377,151994.7236984255
221,0.1357683021611084,0.17890236585714547,0.9072755265537662,0.415456012874159,0.24012589286143862,0.3450099139268247,1.0,0.0,1.0,0.0,5357345.499351018,407.8542857142857,0,0.0,0.0,0.0,1129.5447902094843,152053.57490515502
222,0.1357683021611084,0.17890236585714547,0.9072755265537662,0.415456012874159,0.24012589286143862,0.3450099139268247,1.0,0.0,1.0,0.0,5357249.487268706,407.8542857142857,0,0.0,0.0,0.0,1127.8639429340758,152137.9229400177
223,0.1357683021611084,0.17890236585714547,0.9072755265537662,0.415456012874159,0.24012589286143862,0.3450099139268247,1.0,0.0,1.0,0.0,5357169.477200112,407.8542857142857,0,0.0,0.0,0.0,1127.8285516634808,152072.43583752488
224,0.1357683021611084,0.17890236585714547,0.9072755265537662,0.415456012874159,0.24012589286143862,0.3450099139268247,1.0,0.0,1.0,0.0,5357102.802142951,407.8542857142857,0,0.0,0.0,0.0,1127.6987836712985,152207.01750411594
225,0.13721330953032346,0.1809476198944197,0.9058778548070043,0.4159711068670169,0.2335324558632529,0.3282324531430403,1.0,0.0,1.0,0.0,5357047.239595316,407.8542857142857,0,0.0,0.0,0.0,1126.2615932679257,152167.26536454185
226,0.13721330953032346,0.1809476198944197,0.9058778548070043,0.4159711068670169,0.2335324558632529,0.3282324531430403,1.0,0.0,1.0,0.0,5356769.426857144,407.8542857142857,0,0.0,0.0,0.0,1126.2262019973307,152083.23458868396
227,0.13721330953032346,0.1809476198944197,0.9058778548070043,0.4159711068670169,0.2335324558632529,0.3282324531430403,1.0,0.0,1.0,0.0,5356769.426857144,407.8542857142857,0,0.0,0.0,0.0,1126.1996123818574,152051.33788875368
